"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/MobileStarterContent/Materials/M_Rock_Slate.M_Rock_Slate","11","45","0","3","454","Compiling M_Rock_Slate: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","11","45","0","1","364","Compiling M_Rock_Sandstone: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","11","45","0","3","497","Compiling M_Rock_Marble_Polished: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","11","45","0","1","573","Compiling M_Rock_Basalt: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Steel.M_Metal_Steel","11","45","0","2","520","Compiling M_Metal_Steel: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Rust.M_Metal_Rust","11","45","0","3","363","Compiling M_Metal_Rust: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Gold.M_Metal_Gold","11","45","0","2","424","Compiling M_Metal_Gold: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Copper.M_Metal_Copper","11","45","0","3","531","Compiling M_Metal_Copper: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","11","45","0","1","502","Compiling M_Metal_Chrome: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","11","45","0","2","456","Compiling M_Metal_Burnished_Steel: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","11","45","0","3","384","Compiling M_Metal_Brushed_Nickel: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Ground_Moss.M_Ground_Moss","11","45","0","4","352","Compiling M_Ground_Moss: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","11","45","0","5","313","Compiling M_Ground_Gravel: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","11","45","0","2","479","Compiling M_Concrete_Tiles: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","11","45","0","3","474","Compiling M_Concrete_Poured: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","11","45","0","3","303","Compiling M_Concrete_Panels: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","11","45","0","3","358","Compiling M_Concrete_Grime: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","11","45","0","2","318","Compiling M_CobbleStone_Smooth: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","11","45","0","3","502","Compiling M_CobbleStone_Rough: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","11","45","0","3","590","Compiling M_CobbleStone_Pebble: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","11","45","0","2","399","Compiling M_Ceramic_Tile_Checker: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","11","45","0","2","463","Compiling M_Brick_Hewn_Stone: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","11","45","0","2","473","Compiling M_Brick_Cut_Stone: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","11","45","0","3","530","Compiling M_Brick_Clay_Old: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","11","45","0","2","468","Compiling M_Brick_Clay_New: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","11","45","0","1","500","Compiling M_Brick_Clay_Beveled: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Props/Materials/M_Lamp.M_Lamp","11","45","0","3","548","Compiling M_Lamp: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Ground_Grass.M_Ground_Grass","11","45","0","3","395","Compiling M_Ground_Grass: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Particles/Materials/M_Spark.M_Spark","11","6","0","3","17","Compiling M_Spark: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MobileStarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","11","30","0","1","278","Compiling M_smoke_subUV: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MobileStarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","11","8","0","1","21","Compiling M_Radial_Gradient: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/MobileStarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","11","6","0","6","9","Compiling M_Fire_SubUV: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MobileStarterContent/Materials/M_Basic_Wall.M_Basic_Wall","11","45","0","4","415","Compiling M_Basic_Wall: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Props/Materials/M_Frame.M_Frame","11","45","0","3","526","Compiling M_Frame: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Glass.M_Glass","11","30","0","3","209","Compiling M_Glass: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","11","40","0","1","394","Compiling M_Dust_Particle: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/MobileStarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","11","45","0","1","479","Compiling M_Wood_Walnut: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Wood_Pine.M_Wood_Pine","11","45","0","2","473","Compiling M_Wood_Pine: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Wood_Oak.M_Wood_Oak","11","45","0","1","581","Compiling M_Wood_Oak: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","11","45","0","1","580","Compiling M_Wood_Floor_Walnut_Worn: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","11","45","0","1","437","Compiling M_Wood_Floor_Walnut_Polished: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Water_Ocean.M_Water_Ocean","11","45","0","3","527","Compiling M_Water_Ocean: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Water_Lake.M_Water_Lake","11","45","0","3","476","Compiling M_Water_Lake: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Tech_Panel.M_Tech_Panel","11","45","0","2","456","Compiling M_Tech_Panel: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","11","45","0","4","493","Compiling M_Tech_Hex_Tile_Pulse: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","11","45","0","4","446","Compiling M_Tech_Hex_Tile: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MyContent/Materials/M_BPRED.M_BPRED","11","0","0","45","0","Compiling M_BPRED: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MyContent/Materials/M_BPGREEN.M_BPGREEN","11","0","0","45","0","Compiling M_BPGREEN: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Particles/Materials/M_Burst.M_Burst","11","12","0","12","19","Compiling M_Burst: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MobileStarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","11","6","0","6","6","Compiling M_explosion_subUV: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MobileStarterContent/Particles/Materials/m_flare_01.m_flare_01","11","8","0","8","13","Compiling m_flare_01: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/MobileStarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","11","8","0","8","13","Compiling M_radial_ramp: Platform=SF_METAL, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/MobileStarterContent/Props/Materials/M_Shelf.M_Shelf","11","45","0","1","464","Compiling M_Shelf: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Props/Materials/M_Door.M_Door","11","45","0","1","378","Compiling M_Door: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","11","15","0","4","59","Compiling M_MaterialSphere_Plain: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/MobileStarterContent/Props/Materials/M_Bush.M_Bush","11","52","0","3","527","Compiling M_Bush: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MobileStarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","11","15","0","5","40","Compiling M_MaterialSphere: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/MobileStarterContent/Props/Materials/M_Rock.M_Rock","11","45","0","10","266","Compiling M_Rock: Platform=SF_METAL, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
